transaction_id,user_id,amount,transaction_type,device_type,location,time_of_day,transaction_hour,is_international,previous_transactions,failed_transactions,account_age_days,is_fraud
T09045,U678,105943.42,transfer,mobile,Bangalore,afternoon,12,0,35,10,550,1
T09046,U509,162503.88,online,tablet,London,evening,19,1,185,2,249,1
T09047,U661,41998.61,online,mobile,Pune,afternoon,15,0,67,9,790,0
T09048,U441,41290.61,POS,mobile,Dubai,night,1,1,166,5,588,0
T09049,U818,240427.36,transfer,mobile,Delhi,morning,8,0,92,1,688,0
T09050,U538,271469.74,online,tablet,Kolkata,night,22,0,63,7,528,1
T09051,U525,159904.53,online,desktop,London,evening,19,1,55,9,745,1
T09052,U765,32604.0,POS,desktop,New York,night,3,1,50,9,491,0
T09053,U449,122447.35,ATM,desktop,Kolkata,afternoon,12,0,25,3,553,0
T09054,U526,47526.5,online,tablet,Dubai,morning,7,1,152,3,601,0
T09055,U348,102772.34,online,mobile,Dubai,night,22,1,158,2,134,1
T09056,U748,34652.29,transfer,desktop,Kolkata,night,0,0,9,4,268,1
T09057,U460,186150.73,POS,desktop,Mumbai,night,2,0,191,9,303,1
T09058,U888,1980.21,POS,desktop,Chennai,evening,17,0,32,10,715,0
T09059,U980,261430.65,online,mobile,Delhi,afternoon,15,0,160,10,769,1
T09060,U685,177262.93,ATM,tablet,Mumbai,evening,17,0,58,9,576,1
T09061,U426,52137.13,ATM,tablet,Dubai,morning,9,1,63,2,838,0
T09062,U841,222096.53,transfer,tablet,Dubai,morning,7,1,171,3,166,1
T09063,U400,57107.81,ATM,mobile,Delhi,morning,6,0,118,1,368,0
T09064,U930,265137.07,POS,desktop,London,afternoon,12,1,125,10,327,1
T09065,U835,181088.91,ATM,mobile,Pune,night,22,0,184,5,201,0
T09066,U572,1602.39,ATM,tablet,Pune,evening,20,0,94,3,354,0
T09067,U512,147701.45,online,mobile,London,night,1,1,57,1,538,1
T09068,U757,204125.16,POS,mobile,Kolkata,morning,6,0,3,10,241,1
T09069,U864,35540.09,online,desktop,Chennai,evening,20,0,173,0,373,0
T09070,U230,202640.5,transfer,desktop,Delhi,evening,18,0,181,10,293,1
T09071,U157,262044.17,POS,tablet,Kolkata,afternoon,15,0,91,7,394,1
T09072,U479,237085.07,transfer,desktop,Mumbai,afternoon,16,0,169,0,211,0
T09073,U323,41462.05,ATM,tablet,Singapore,morning,9,1,147,3,311,0
T09074,U360,174827.11,transfer,desktop,Pune,afternoon,12,0,56,9,164,1
T09075,U863,75794.99,ATM,desktop,Dubai,night,1,1,159,3,342,0
T09076,U835,264740.45,online,mobile,Singapore,afternoon,16,1,27,4,768,1
T09077,U765,159676.63,transfer,mobile,Bangalore,night,0,0,12,1,880,1
T09078,U708,54078.08,ATM,tablet,Pune,evening,20,0,52,4,390,0
T09079,U865,249897.04,online,desktop,Delhi,evening,17,0,82,8,367,1
T09080,U560,205665.67,online,desktop,Dubai,afternoon,12,1,196,3,132,1
T09081,U783,3827.58,ATM,desktop,Bangalore,morning,8,0,10,10,422,0
T09082,U281,29996.82,ATM,mobile,New York,morning,7,1,47,9,960,0
T09083,U511,62673.65,ATM,tablet,Pune,afternoon,15,0,39,7,109,1
T09084,U701,97108.99,online,desktop,Kolkata,evening,18,0,27,6,422,1
T09085,U679,262622.08,online,mobile,Delhi,night,22,0,182,5,509,0
T09086,U100,239092.32,transfer,desktop,London,morning,11,1,177,3,894,1
T09087,U904,170537.7,online,tablet,Singapore,morning,6,1,160,0,91,1
T09088,U477,252293.0,ATM,tablet,Singapore,evening,18,1,120,1,33,1
T09089,U165,264663.09,POS,tablet,Delhi,afternoon,12,0,156,9,236,1
T09090,U249,8769.1,POS,mobile,Kolkata,morning,8,0,109,6,580,0
T09091,U478,139346.6,POS,tablet,New York,afternoon,14,1,120,3,153,1
T09092,U673,84627.72,ATM,tablet,Mumbai,night,2,0,172,3,479,0
T09093,U401,120630.59,transfer,tablet,London,night,4,1,7,6,225,1
T09094,U755,147174.59,ATM,tablet,Pune,morning,8,0,128,3,881,0
T09095,U616,190147.4,POS,tablet,New York,morning,7,1,141,1,253,1
T09096,U834,252861.81,ATM,mobile,Pune,evening,20,0,111,4,701,0
T09097,U159,18524.26,transfer,tablet,Kolkata,night,0,0,21,2,151,1
T09098,U625,168226.05,transfer,tablet,Bangalore,afternoon,14,0,188,6,507,1
T09099,U927,232314.08,transfer,mobile,Pune,night,23,0,82,6,85,1
T09100,U737,157398.44,ATM,mobile,Chennai,evening,17,0,120,9,518,1
T09101,U295,76028.26,online,mobile,Mumbai,evening,18,0,79,7,646,1
T09102,U745,211807.92,transfer,desktop,Dubai,night,4,1,195,8,778,1
T09103,U122,196494.98,POS,mobile,Delhi,evening,18,0,148,3,116,0
T09104,U905,166280.3,POS,mobile,Delhi,night,22,0,155,0,536,0
T09105,U295,260534.14,transfer,mobile,Pune,morning,7,0,140,4,915,0
T09106,U542,60321.64,online,mobile,Mumbai,morning,5,0,43,6,573,1
T09107,U708,292970.25,transfer,mobile,Pune,evening,19,0,77,10,716,1
T09108,U897,166459.31,ATM,desktop,Singapore,afternoon,12,1,199,7,343,1
T09109,U101,204538.2,online,mobile,Delhi,morning,10,0,180,7,326,1
T09110,U108,70071.96,transfer,tablet,Kolkata,morning,11,0,37,6,799,1
T09111,U776,158813.87,POS,tablet,Mumbai,evening,19,0,198,1,762,0
T09112,U795,272956.69,transfer,desktop,New York,afternoon,13,1,196,5,422,1
T09113,U101,92576.37,transfer,tablet,Pune,afternoon,16,0,46,2,43,1
T09114,U365,241826.95,online,mobile,Mumbai,night,4,0,174,10,863,1
T09115,U732,31188.74,ATM,mobile,Kolkata,night,2,0,56,10,437,0
T09116,U966,260293.18,POS,tablet,Mumbai,evening,17,0,6,9,737,1
T09117,U270,252713.9,online,desktop,London,morning,9,1,11,7,464,1
T09118,U680,45392.12,transfer,tablet,Mumbai,afternoon,14,0,117,4,610,0
T09119,U585,133615.74,online,desktop,Delhi,afternoon,12,0,58,8,165,1
T09120,U455,24864.12,ATM,mobile,Bangalore,afternoon,12,0,155,2,713,0
T09121,U684,134295.48,transfer,desktop,Kolkata,morning,8,0,116,1,74,1
T09122,U616,249939.39,transfer,desktop,Dubai,afternoon,14,1,77,9,518,1
T09123,U746,229701.42,POS,mobile,New York,afternoon,13,1,126,5,571,1
T09124,U995,194654.63,POS,mobile,Pune,morning,11,0,26,6,244,1
T09125,U668,185871.14,online,desktop,Delhi,afternoon,14,0,15,3,504,0
T09126,U221,96853.76,transfer,mobile,London,morning,7,1,127,5,677,0
T09127,U933,223353.34,ATM,desktop,Dubai,morning,11,1,179,7,41,1
T09128,U406,255091.67,online,tablet,Bangalore,evening,19,0,97,2,375,0
T09129,U592,11031.37,POS,tablet,London,night,23,1,80,4,739,0
T09130,U778,2415.46,POS,desktop,Mumbai,afternoon,12,0,112,8,909,0
T09131,U644,189445.12,online,mobile,London,afternoon,16,1,105,3,816,1
T09132,U257,272501.12,online,mobile,Kolkata,night,22,0,51,4,739,0
T09133,U846,178633.13,online,desktop,Chennai,afternoon,13,0,111,6,319,1
T09134,U489,276396.87,transfer,desktop,Bangalore,night,23,0,18,5,142,0
T09135,U708,168641.94,transfer,tablet,Delhi,night,23,0,164,4,942,0
T09136,U557,240970.25,online,tablet,Dubai,morning,8,1,93,7,789,1
T09137,U797,39813.14,transfer,mobile,Singapore,night,4,1,153,5,840,0
T09138,U435,256459.84,transfer,mobile,New York,evening,20,1,200,10,927,1
T09139,U739,163157.11,online,desktop,Mumbai,evening,20,0,186,1,55,1
T09140,U390,294717.81,ATM,desktop,Singapore,night,3,1,114,10,788,1
T09141,U280,55564.8,POS,mobile,Chennai,evening,20,0,72,8,590,1
T09142,U500,34618.94,transfer,tablet,Mumbai,afternoon,14,0,125,3,242,0
T09143,U881,63495.95,POS,mobile,New York,night,1,1,62,3,741,0
T09144,U950,12541.29,transfer,tablet,Mumbai,evening,17,0,53,9,444,0
T09145,U624,50021.26,POS,tablet,Singapore,evening,18,1,133,5,656,0
T09146,U489,295968.99,ATM,mobile,Kolkata,morning,11,0,86,6,249,1
T09147,U789,101971.33,online,desktop,Delhi,evening,20,0,150,3,503,0
T09148,U965,74291.45,online,desktop,Singapore,afternoon,14,1,70,9,698,1
T09149,U212,223313.25,transfer,desktop,Kolkata,evening,20,0,143,6,967,1
T09150,U539,65124.51,online,mobile,Pune,morning,9,0,23,8,142,1
T09151,U376,283781.34,online,desktop,Delhi,morning,7,0,163,6,954,1
T09152,U980,14637.95,POS,desktop,London,morning,5,1,69,1,443,0
T09153,U950,107794.4,transfer,desktop,Dubai,night,4,1,35,7,73,1
T09154,U825,122789.06,ATM,mobile,Bangalore,afternoon,13,0,89,2,773,0
T09155,U407,138904.11,ATM,mobile,New York,morning,8,1,18,0,980,1
T09156,U354,291436.27,online,tablet,Chennai,evening,19,0,113,4,767,0
T09157,U985,229733.65,transfer,tablet,Pune,afternoon,15,0,198,7,108,1
T09158,U378,276715.59,online,mobile,Pune,afternoon,16,0,50,0,334,0
T09159,U865,75975.65,transfer,mobile,Mumbai,evening,17,0,168,7,853,1
T09160,U114,259954.76,online,desktop,Delhi,night,0,0,163,4,525,0
T09161,U737,199130.96,POS,desktop,Dubai,afternoon,16,1,168,7,879,1
T09162,U625,37365.28,transfer,desktop,Dubai,night,3,1,183,6,785,1
T09163,U568,8387.17,online,tablet,London,afternoon,16,1,160,1,51,0
T09164,U991,138803.53,ATM,mobile,Pune,morning,10,0,78,10,356,1
T09165,U791,161115.01,transfer,tablet,Chennai,afternoon,12,0,185,1,298,0
T09166,U858,54998.84,online,mobile,Chennai,evening,18,0,104,1,350,0
T09167,U805,281473.12,online,tablet,Pune,morning,6,0,171,7,112,1
T09168,U223,226964.65,transfer,mobile,Singapore,evening,20,1,41,3,364,1
T09169,U184,249295.59,ATM,desktop,London,night,22,1,132,5,517,1
T09170,U864,86142.16,online,tablet,Chennai,morning,6,0,174,1,583,0
T09171,U242,249384.5,online,desktop,Chennai,night,2,0,170,8,806,1
T09172,U375,15534.87,ATM,tablet,New York,morning,9,1,186,0,651,0
T09173,U431,51340.28,ATM,mobile,Mumbai,night,23,0,174,4,775,0
T09174,U284,234615.24,POS,desktop,Chennai,afternoon,16,0,160,9,763,1
T09175,U371,151088.15,online,mobile,Singapore,evening,17,1,90,10,160,1
T09176,U235,75679.47,transfer,mobile,Chennai,morning,7,0,152,0,883,0
T09177,U926,194776.34,online,mobile,Singapore,evening,20,1,3,2,280,1
T09178,U518,188537.23,ATM,desktop,Bangalore,night,1,0,6,3,632,0
T09179,U999,119581.43,ATM,mobile,Dubai,night,23,1,107,6,715,1
T09180,U411,261305.45,online,desktop,London,morning,5,1,111,8,861,1
T09181,U851,280447.82,transfer,mobile,London,night,2,1,81,3,966,1
T09182,U370,34241.66,ATM,tablet,Mumbai,evening,19,0,117,5,472,0
T09183,U550,8061.79,POS,mobile,Chennai,morning,5,0,16,3,764,0
T09184,U946,191564.31,ATM,mobile,London,night,2,1,197,9,833,1
T09185,U276,117816.01,online,desktop,Kolkata,evening,20,0,131,7,629,1
T09186,U685,244061.42,transfer,tablet,Singapore,afternoon,14,1,93,9,754,1
T09187,U735,32181.06,transfer,desktop,Dubai,night,4,1,188,8,195,0
T09188,U176,17080.6,ATM,desktop,New York,morning,9,1,53,7,124,0
T09189,U221,89030.66,POS,desktop,New York,morning,6,1,18,6,651,1
T09190,U335,75865.87,transfer,desktop,Bangalore,afternoon,16,0,15,0,599,0
T09191,U334,145976.52,ATM,desktop,Delhi,evening,18,0,114,0,280,0
T09192,U263,95237.0,ATM,tablet,London,morning,7,1,43,0,665,0
T09193,U835,276420.32,transfer,tablet,Singapore,night,4,1,46,6,454,1
T09194,U199,221615.33,POS,tablet,Singapore,night,4,1,12,3,116,1
T09195,U429,208018.3,online,desktop,Kolkata,afternoon,13,0,102,4,193,0
T09196,U399,133683.19,transfer,mobile,Dubai,morning,6,1,161,6,998,1
T09197,U806,22987.55,transfer,tablet,Chennai,evening,18,0,83,1,224,0
T09198,U441,15443.42,POS,tablet,Pune,night,2,0,143,1,693,0
T09199,U788,155625.17,online,mobile,Kolkata,evening,18,0,62,9,719,1
T09200,U914,78660.0,ATM,mobile,London,afternoon,13,1,200,2,984,0
T09201,U237,34570.22,ATM,mobile,Kolkata,morning,8,0,61,7,231,0
T09202,U744,274253.85,ATM,desktop,Chennai,evening,20,0,141,4,69,1
T09203,U696,114162.86,online,mobile,Dubai,evening,19,1,75,5,729,1
T09204,U396,100594.56,POS,tablet,Chennai,morning,7,0,89,3,835,0
T09205,U396,222392.72,online,tablet,Mumbai,evening,19,0,69,10,743,1
T09206,U965,93728.43,ATM,desktop,Bangalore,night,1,0,171,10,961,1
T09207,U912,202350.24,online,mobile,London,morning,8,1,11,9,627,1
T09208,U506,25867.48,online,mobile,Singapore,morning,11,1,104,0,251,0
T09209,U558,114576.28,transfer,tablet,Chennai,evening,18,0,33,1,687,0
T09210,U330,250902.47,POS,mobile,London,morning,10,1,153,1,916,1
T09211,U973,252763.23,online,mobile,Chennai,morning,5,0,117,6,129,1
T09212,U536,115671.15,transfer,desktop,New York,evening,18,1,117,1,342,1
T09213,U456,95194.3,transfer,tablet,Singapore,night,21,1,171,4,183,0
T09214,U109,262845.21,online,mobile,Kolkata,evening,18,0,95,4,479,0
T09215,U508,45741.45,transfer,mobile,Dubai,afternoon,14,1,104,6,711,0
T09216,U343,273978.81,ATM,mobile,Kolkata,morning,6,0,116,3,850,0
T09217,U318,98405.93,transfer,tablet,New York,morning,6,1,153,10,160,1
T09218,U340,259182.4,online,desktop,Singapore,afternoon,13,1,95,3,909,1
T09219,U497,269824.05,online,desktop,Delhi,morning,7,0,188,9,783,1
T09220,U123,29451.93,transfer,desktop,Kolkata,morning,8,0,19,5,787,0
T09221,U218,263157.2,ATM,tablet,Singapore,evening,20,1,75,10,274,1
T09222,U616,50618.93,transfer,mobile,Bangalore,night,2,0,30,1,524,1
T09223,U333,70772.27,transfer,desktop,New York,evening,17,1,182,6,755,1
T09224,U810,215403.24,ATM,desktop,New York,morning,11,1,77,3,373,1
T09225,U282,40249.34,ATM,mobile,Dubai,night,2,1,187,10,842,0
T09226,U485,77891.1,ATM,desktop,Bangalore,evening,18,0,145,4,474,0
T09227,U948,208131.46,POS,desktop,Delhi,evening,20,0,7,7,599,1
T09228,U646,50388.92,online,desktop,Singapore,night,2,1,72,6,801,1
T09229,U445,8589.95,online,tablet,Delhi,night,0,0,119,10,925,0
T09230,U223,209251.81,transfer,mobile,Dubai,night,3,1,48,9,437,1
T09231,U289,243046.55,transfer,desktop,Mumbai,evening,20,0,94,9,915,1
T09232,U362,262809.83,POS,mobile,Chennai,evening,18,0,1,9,124,1
T09233,U111,215134.34,online,mobile,Bangalore,afternoon,15,0,111,8,902,1
T09234,U501,25342.25,ATM,desktop,Chennai,night,0,0,52,4,474,0
T09235,U651,150897.07,POS,desktop,Mumbai,afternoon,13,0,197,1,901,0
T09236,U180,111913.63,transfer,tablet,Pune,afternoon,15,0,176,5,668,0
T09237,U376,216982.36,ATM,tablet,Mumbai,night,23,0,74,4,180,0
T09238,U533,239686.85,ATM,tablet,Mumbai,morning,10,0,31,6,619,1
T09239,U873,105734.61,online,tablet,Kolkata,morning,6,0,53,6,797,1
T09240,U105,141667.16,online,desktop,Bangalore,night,2,0,151,10,224,1
T09241,U226,209736.84,online,mobile,Mumbai,afternoon,14,0,34,6,337,1
T09242,U452,203840.18,ATM,tablet,Dubai,morning,10,1,43,3,852,1
T09243,U535,157351.6,transfer,mobile,Singapore,night,3,1,61,9,562,1
T09244,U860,99883.77,ATM,desktop,Singapore,night,3,1,86,1,405,0
T09245,U169,245503.05,POS,mobile,London,morning,8,1,154,10,186,1
T09246,U992,227716.5,online,mobile,Pune,morning,6,0,3,8,988,1
T09247,U260,75968.55,ATM,desktop,Chennai,night,2,0,155,9,182,1
T09248,U998,245940.83,POS,tablet,London,morning,11,1,69,7,918,1
T09249,U691,203274.63,transfer,desktop,Delhi,evening,18,0,154,0,114,0
T09250,U884,13930.71,ATM,mobile,Bangalore,morning,7,0,102,9,400,0
T09251,U850,125566.83,POS,mobile,New York,morning,7,1,188,3,682,1
T09252,U646,241098.55,ATM,mobile,London,evening,20,1,200,10,118,1
T09253,U241,135096.97,online,mobile,Delhi,night,1,0,141,4,909,0
T09254,U889,117737.58,transfer,tablet,New York,night,1,1,1,7,862,1
T09255,U397,60986.83,online,mobile,Delhi,afternoon,14,0,111,8,58,1
T09256,U962,216041.15,transfer,desktop,London,afternoon,14,1,89,5,481,1
T09257,U886,14879.86,online,desktop,Singapore,night,1,1,60,2,826,0
T09258,U467,121155.14,online,mobile,London,evening,18,1,63,9,196,1
T09259,U530,48264.26,online,mobile,Pune,morning,9,0,83,0,524,0
T09260,U319,29106.7,POS,tablet,Delhi,night,1,0,185,3,438,0
T09261,U307,245604.16,transfer,mobile,Delhi,night,22,0,161,2,767,0
T09262,U145,130608.1,POS,mobile,Dubai,afternoon,14,1,54,8,273,1
T09263,U609,225774.45,transfer,mobile,Mumbai,night,1,0,137,6,384,1
T09264,U879,168823.43,online,tablet,Kolkata,evening,20,0,108,6,857,1
T09265,U466,203211.23,POS,tablet,Pune,night,21,0,32,10,439,1
T09266,U263,199228.92,online,mobile,Pune,morning,11,0,157,7,369,1
T09267,U634,212056.86,online,tablet,Bangalore,evening,17,0,99,1,744,0
T09268,U931,222723.08,ATM,tablet,New York,night,22,1,182,6,88,1
T09269,U426,134394.03,online,tablet,New York,afternoon,15,1,92,8,600,1
T09270,U110,3574.32,ATM,desktop,Pune,morning,9,0,17,9,509,0
T09271,U259,187707.08,transfer,mobile,Delhi,night,1,0,5,3,479,1
T09272,U765,279204.1,POS,desktop,New York,morning,7,1,142,6,673,1
T09273,U854,261295.74,online,mobile,Singapore,morning,8,1,113,10,567,1
T09274,U653,124754.73,ATM,tablet,Pune,morning,7,0,9,8,293,1
T09275,U847,113401.76,transfer,desktop,New York,night,4,1,57,5,791,1
T09276,U456,124207.43,transfer,desktop,London,night,23,1,120,3,49,1
T09277,U427,162915.49,POS,desktop,Singapore,night,3,1,129,7,449,1
T09278,U504,256210.24,transfer,desktop,Bangalore,morning,5,0,157,3,182,0
T09279,U952,89224.53,transfer,tablet,Pune,night,1,0,53,3,70,1
T09280,U548,12916.17,ATM,desktop,Dubai,evening,19,1,22,10,663,0
T09281,U987,123657.34,ATM,mobile,Bangalore,morning,7,0,33,4,422,0
T09282,U749,83594.89,online,mobile,Chennai,night,3,0,54,10,633,1
T09283,U931,264175.31,online,desktop,Kolkata,night,23,0,139,0,499,0
T09284,U433,7390.69,transfer,tablet,Bangalore,night,0,0,146,2,915,1
T09285,U434,17321.44,online,tablet,Pune,morning,9,0,69,0,923,0
T09286,U212,246043.15,ATM,tablet,New York,evening,19,1,67,0,609,1
T09287,U552,78522.84,transfer,mobile,New York,night,0,1,146,8,858,1
T09288,U971,65602.07,ATM,desktop,London,night,1,1,102,5,627,0
T09289,U724,26980.02,POS,mobile,New York,evening,18,1,199,0,438,0
T09290,U933,272628.94,POS,tablet,Delhi,night,3,0,80,10,156,1
T09291,U486,27740.11,online,tablet,Singapore,evening,18,1,60,7,804,0
T09292,U799,64589.72,POS,mobile,Singapore,evening,17,1,73,4,865,0
T09293,U282,49326.04,POS,tablet,Dubai,evening,17,1,9,10,127,0
T09294,U440,138256.46,POS,desktop,London,afternoon,13,1,83,5,732,1
T09295,U783,267176.5,online,mobile,Chennai,morning,11,0,188,6,38,1
T09296,U663,299918.51,online,desktop,Mumbai,morning,5,0,51,8,517,1
T09297,U205,283342.27,ATM,mobile,New York,afternoon,14,1,82,7,346,1
T09298,U626,18372.73,POS,desktop,Kolkata,night,2,0,125,0,770,0
T09299,U934,3849.07,ATM,desktop,London,morning,7,1,155,0,279,0
T09300,U540,235871.15,transfer,tablet,Dubai,night,4,1,184,8,718,1
T09301,U171,220240.17,transfer,tablet,Mumbai,afternoon,12,0,36,10,743,1
T09302,U481,49243.27,ATM,tablet,Chennai,morning,8,0,103,7,449,0
T09303,U284,234340.83,ATM,mobile,New York,afternoon,12,1,46,5,838,1
T09304,U516,115672.32,ATM,mobile,Bangalore,night,23,0,188,6,436,1
T09305,U496,152946.91,transfer,mobile,Mumbai,morning,11,0,123,10,98,1
T09306,U743,55415.59,POS,tablet,Delhi,afternoon,14,0,81,2,935,0
T09307,U275,139474.72,ATM,mobile,Kolkata,morning,10,0,142,1,576,0
T09308,U644,122531.31,transfer,desktop,Bangalore,evening,17,0,131,3,421,0
T09309,U341,108299.4,ATM,mobile,Dubai,night,21,1,87,10,937,1
T09310,U366,139771.44,online,tablet,Bangalore,night,23,0,72,10,724,1
T09311,U830,84499.28,transfer,tablet,Mumbai,evening,19,0,25,1,32,1
T09312,U570,252343.61,POS,desktop,Kolkata,night,1,0,33,2,961,0
T09313,U124,159307.69,ATM,desktop,London,evening,17,1,183,2,93,1
T09314,U965,247790.38,POS,desktop,Chennai,morning,5,0,179,7,496,1
T09315,U543,128004.78,POS,desktop,Chennai,evening,17,0,103,5,627,0
T09316,U143,51785.19,POS,desktop,Pune,afternoon,15,0,166,7,856,1
T09317,U112,137343.66,POS,mobile,Kolkata,evening,20,0,105,2,406,0
T09318,U110,278813.26,POS,mobile,Kolkata,evening,20,0,16,5,788,0
T09319,U341,104412.83,ATM,tablet,Kolkata,morning,7,0,16,0,993,0
T09320,U895,10839.38,transfer,mobile,Singapore,afternoon,12,1,34,7,174,0
T09321,U795,114975.4,POS,mobile,Chennai,morning,6,0,42,1,411,0
T09322,U386,133828.34,transfer,desktop,New York,afternoon,15,1,77,0,487,1
T09323,U461,89139.8,online,mobile,Bangalore,night,22,0,72,0,613,0
T09324,U762,215638.66,ATM,desktop,Mumbai,night,0,0,193,9,70,1
T09325,U843,50623.16,transfer,desktop,Delhi,night,21,0,74,2,494,0
T09326,U387,251126.66,POS,desktop,Kolkata,morning,5,0,70,1,99,0
T09327,U637,121325.03,ATM,mobile,Bangalore,night,4,0,98,10,333,1
T09328,U206,154868.51,transfer,tablet,Kolkata,afternoon,16,0,25,7,909,1
T09329,U665,179415.76,ATM,mobile,Pune,afternoon,13,0,37,2,701,0
T09330,U533,82856.06,ATM,tablet,New York,night,2,1,172,8,221,1
T09331,U477,140257.15,ATM,desktop,Singapore,night,22,1,166,0,963,1
T09332,U774,135506.38,ATM,tablet,Bangalore,night,22,0,117,9,570,1
T09333,U221,65339.25,ATM,tablet,Kolkata,night,0,0,196,3,746,0
T09334,U908,81093.29,ATM,mobile,New York,night,2,1,152,10,583,1
T09335,U395,243916.47,transfer,mobile,Mumbai,morning,9,0,95,7,293,1
T09336,U689,84936.45,ATM,tablet,New York,afternoon,16,1,105,0,794,0
T09337,U816,92061.22,online,desktop,London,evening,20,1,102,8,118,1
T09338,U175,116587.71,POS,desktop,Singapore,night,23,1,144,2,213,1
T09339,U955,19424.19,POS,mobile,Kolkata,morning,11,0,101,9,343,0
T09340,U761,212146.66,POS,desktop,Mumbai,morning,10,0,96,6,71,1
T09341,U406,50954.94,POS,tablet,Singapore,night,22,1,173,6,66,1
T09342,U647,88432.8,ATM,desktop,Dubai,night,1,1,65,3,136,0
T09343,U409,264382.27,ATM,mobile,Mumbai,night,2,0,130,3,557,0
T09344,U330,240441.73,ATM,tablet,Pune,night,1,0,141,2,844,0
T09345,U424,88065.88,transfer,tablet,Dubai,morning,10,1,19,2,740,0
T09346,U833,131576.92,ATM,tablet,Kolkata,morning,6,0,175,3,323,0
T09347,U497,90208.24,online,tablet,Dubai,night,0,1,21,6,690,1
T09348,U264,110499.14,transfer,desktop,Bangalore,morning,7,0,14,9,935,1
T09349,U352,247697.62,online,mobile,Singapore,afternoon,15,1,99,8,476,1
T09350,U883,232762.33,POS,mobile,Singapore,night,23,1,117,4,836,1
T09351,U676,141577.07,POS,tablet,Chennai,afternoon,14,0,172,10,605,1
T09352,U776,132920.03,transfer,desktop,Dubai,morning,9,1,84,8,801,1
T09353,U423,242567.38,ATM,tablet,Pune,afternoon,16,0,69,7,659,1
T09354,U103,121276.04,ATM,mobile,Bangalore,morning,9,0,191,1,986,0
T09355,U607,174747.91,transfer,tablet,Singapore,afternoon,12,1,77,8,616,1
T09356,U182,122428.34,online,mobile,Chennai,evening,19,0,31,2,560,0
T09357,U340,265167.88,transfer,tablet,Pune,night,2,0,160,8,602,1
T09358,U916,16581.54,POS,desktop,Pune,night,22,0,35,8,669,0
T09359,U535,293317.37,transfer,desktop,Delhi,morning,10,0,11,4,409,0
T09360,U817,184553.45,online,mobile,New York,night,22,1,103,6,864,1
T09361,U478,275535.06,ATM,tablet,Pune,afternoon,12,0,84,2,996,0
T09362,U831,237055.22,ATM,mobile,Kolkata,evening,20,0,69,0,122,0
T09363,U433,248449.47,POS,tablet,Kolkata,evening,20,0,183,6,764,1
T09364,U132,135840.41,transfer,mobile,Pune,night,21,0,183,1,574,0
T09365,U489,206988.4,ATM,mobile,Pune,morning,7,0,11,2,242,0
T09366,U877,177197.82,online,desktop,London,night,22,1,77,5,657,1
T09367,U152,186697.13,ATM,tablet,Delhi,night,4,0,40,8,797,1
T09368,U743,25279.94,POS,mobile,Dubai,night,4,1,41,9,478,0
